LAT,LON,UTCTIMESOD,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
73.128143,-36.643613,48417.6164,2814.58,3786.6722,2002051801008,575.00,3389.57,1
73.128027,-36.643845,48417.7278,2815.24,3786.7375,2002051801008,574.91,3390.15,1
73.127910,-36.644078,48417.8393,2815.99,3786.8028,2002051801008,574.85,3390.84,1
73.127794,-36.644310,48417.9508,2816.90,3786.8682,2002051801008,574.87,3391.76,1
73.127678,-36.644544,48418.0622,2818.10,3786.9329,2002051801008,574.93,3393.03,1
73.127563,-36.644779,48418.1737,2819.91,3786.9971,2002051801008,575.00,3394.91,1
73.127447,-36.645014,48418.2852,2822.48,3787.0613,2002051801008,575.06,3397.54,1
73.127331,-36.645249,48418.3967,2825.60,3787.1255,2002051801008,575.12,3400.73,1
73.127216,-36.645484,48418.5082,2829.06,3787.1892,2002051801008,575.18,3404.24,1
73.127100,-36.645722,48418.6198,2832.61,3787.2466,2002051801008,575.24,3407.85,1
73.126985,-36.645960,48418.7315,2836.01,3787.3040,2002051801008,575.30,3411.31,1
73.126870,-36.646198,48418.8431,2839.04,3787.3614,2002051801008,575.36,3414.40,1
73.126755,-36.646436,48418.9548,2841.45,3787.4188,2002051801008,575.42,3416.87,1
73.126640,-36.646675,48419.0663,2843.09,3787.4780,2002051801008,575.48,3418.57,1
73.126525,-36.646915,48419.1778,2844.16,3787.5384,2002051801008,575.54,3419.70,1
73.126410,-36.647155,48419.2893,2844.99,3787.5988,2002051801008,575.60,3420.59,1
73.126295,-36.647395,48419.4008,2845.68,3787.6592,2002051801008,575.66,3421.34,1
73.126180,-36.647635,48419.5124,2846.27,3787.7200,2002051801008,575.72,3421.99,1
73.126066,-36.647878,48419.6241,2846.82,3787.7838,2002051801008,575.78,3422.60,1
73.125952,-36.648121,48419.7359,2847.38,3787.8475,2002051801008,575.85,3423.23,1
73.125838,-36.648365,48419.8477,2848.00,3787.9112,2002051801008,575.92,3423.92,1
73.125723,-36.648608,48419.9595,2848.74,3787.9749,2002051801008,575.98,3424.72,1
73.125609,-36.648853,48420.0712,2849.65,3788.0383,2002051801008,576.04,3425.69,1
73.125495,-36.649098,48420.1829,2850.77,3788.1015,2002051801008,576.10,3426.87,1
73.125382,-36.649343,48420.2945,2852.08,3788.1647,2002051801008,576.17,3428.25,1
73.125268,-36.649589,48420.4061,2853.56,3788.2279,2002051801008,576.23,3429.79,1
73.125154,-36.649835,48420.5178,2855.18,3788.2903,2002051801008,576.29,3431.47,1
73.125041,-36.650083,48420.6296,2856.90,3788.3487,2002051801008,576.35,3433.25,1
73.124927,-36.650331,48420.7414,2858.70,3788.4070,2002051801008,576.41,3435.11,1
73.124814,-36.650579,48420.8532,2860.55,3788.4654,2002051801008,576.47,3437.02,1
73.124700,-36.650827,48420.9650,2862.40,3788.5237,2002051801008,576.53,3438.93,1
73.124587,-36.651077,48421.0768,2864.28,3788.5792,2002051801008,576.58,3440.86,1
73.124475,-36.651328,48421.1886,2866.31,3788.6333,2002051801008,576.63,3442.95,1
73.124362,-36.651579,48421.3004,2868.60,3788.6874,2002051801008,576.69,3445.29,1
73.124249,-36.651830,48421.4121,2871.05,3788.7415,2002051801008,576.74,3447.79,1
73.124136,-36.652081,48421.5239,2873.55,3788.7966,2002051801008,576.77,3450.32,1
73.124024,-36.652334,48421.6357,2876.00,3788.8556,2002051801008,576.76,3452.76,1
73.123911,-36.652587,48421.7474,2878.28,3788.9146,2002051801008,576.73,3455.01,1
73.123799,-36.652840,48421.8592,2880.25,3788.9737,2002051801008,576.71,3456.97,1
73.123686,-36.653093,48421.9710,2881.80,3789.0327,2002051801008,576.73,3458.52,1
73.123574,-36.653349,48422.0828,2882.84,3789.0951,2002051801008,576.76,3459.61,1
73.123462,-36.653605,48422.1947,2883.53,3789.1586,2002051801008,576.82,3460.35,1
73.123350,-36.653860,48422.3066,2884.05,3789.2221,2002051801008,576.88,3460.93,1
73.123239,-36.654116,48422.4185,2884.49,3789.2857,2002051801008,576.91,3461.39,1
73.123127,-36.654373,48422.5304,2884.87,3789.3479,2002051801008,576.90,3461.77,1
73.123015,-36.654632,48422.6424,2885.25,3789.4066,2002051801008,576.87,3462.11,1
73.122904,-36.654891,48422.7544,2885.63,3789.4653,2002051801008,576.82,3462.45,1
73.122793,-36.655149,48422.8664,2886.08,3789.5240,2002051801008,576.74,3462.82,1
73.122681,-36.655408,48422.9784,2886.61,3789.5827,2002051801008,576.65,3463.26,1
73.122571,-36.655669,48423.0904,2887.22,3789.6361,2002051801008,576.63,3463.85,1
73.122460,-36.655930,48423.2024,2887.89,3789.6883,2002051801008,576.69,3464.58,1
73.122349,-36.656191,48423.3144,2888.61,3789.7405,2002051801008,576.74,3465.34,1
73.122238,-36.656452,48423.4264,2889.38,3789.7927,2002051801008,576.79,3466.17,1
73.122127,-36.656714,48423.5383,2890.22,3789.8449,2002051801008,576.84,3467.06,1
73.122017,-36.656978,48423.6503,2891.15,3789.8971,2002051801008,576.90,3468.04,1
73.121906,-36.657241,48423.7623,2892.18,3789.9492,2002051801008,576.95,3469.13,1
73.121796,-36.657504,48423.8743,2893.32,3790.0014,2002051801008,577.00,3470.32,1
73.121686,-36.657768,48423.9863,2894.59,3790.0536,2002051801008,577.05,3471.64,1
73.121576,-36.658034,48424.0984,2896.10,3790.1088,2002051801008,577.11,3473.21,1
73.121466,-36.658300,48424.2105,2898.15,3790.1644,2002051801008,577.16,3475.31,1
73.121356,-36.658566,48424.3226,2900.86,3790.2200,2002051801008,577.22,3478.08,1
73.121246,-36.658833,48424.4346,2904.03,3790.2756,2002051801008,577.28,3481.31,1
73.121136,-36.659100,48424.5467,2907.48,3790.3317,2002051801008,577.33,3484.81,1
73.121027,-36.659369,48424.6587,2911.01,3790.3886,2002051801008,577.38,3488.40,1
73.120918,-36.659637,48424.7708,2914.43,3790.4456,2002051801008,577.44,3491.87,1
73.120808,-36.659906,48424.8828,2917.53,3790.5025,2002051801008,577.50,3495.04,1
73.120699,-36.660175,48424.9949,2920.14,3790.5594,2002051801008,577.56,3497.70,1
73.120590,-36.660446,48425.1071,2922.22,3790.6156,2002051801008,577.61,3499.83,1
73.120482,-36.660718,48425.2194,2924.07,3790.6717,2002051801008,577.67,3501.74,1
73.120373,-36.660990,48425.3317,2925.91,3790.7278,2002051801008,577.73,3503.64,1
73.120264,-36.661261,48425.4440,2927.67,3790.7840,2002051801008,577.79,3505.45,1
73.120156,-36.661534,48425.5562,2929.29,3790.8422,2002051801008,577.85,3507.14,1
73.120047,-36.661808,48425.6683,2930.72,3790.9025,2002051801008,577.91,3508.63,1
73.119939,-36.662081,48425.7804,2931.88,3790.9628,2002051801008,577.97,3509.85,1
73.119831,-36.662355,48425.8925,2932.72,3791.0232,2002051801008,578.03,3510.75,1
73.119723,-36.662628,48426.0046,2933.17,3791.0834,2002051801008,578.09,3511.26,1
73.119615,-36.662905,48426.1168,2933.13,3791.1417,2002051801008,578.15,3511.28,1
73.119507,-36.663181,48426.2290,2932.49,3791.2001,2002051801008,578.20,3510.69,1
73.119399,-36.663457,48426.3412,2931.27,3791.2584,2002051801008,578.25,3509.52,1
73.119292,-36.663733,48426.4534,2929.60,3791.3168,2002051801008,578.31,3507.92,1
73.119184,-36.664011,48426.5657,2927.62,3791.3757,2002051801008,578.37,3505.99,1
73.119077,-36.664290,48426.6780,2925.45,3791.4350,2002051801008,578.43,3503.88,1
73.118970,-36.664569,48426.7903,2923.22,3791.4943,2002051801008,578.49,3501.71,1
73.118863,-36.664848,48426.9026,2921.06,3791.5536,2002051801008,578.55,3499.61,1
73.118756,-36.665127,48427.0149,2919.10,3791.6120,2002051801008,578.61,3497.71,1
73.118649,-36.665409,48427.1273,2917.35,3791.6646,2002051801008,578.67,3496.02,1
73.118543,-36.665691,48427.2397,2915.66,3791.7172,2002051801008,578.72,3494.38,1
73.118436,-36.665972,48427.3521,2913.95,3791.7698,2002051801008,578.77,3492.72,1
73.118330,-36.666254,48427.4645,2912.23,3791.8224,2002051801008,578.82,3491.05,1
73.118223,-36.666537,48427.5769,2910.52,3791.8747,2002051801008,578.88,3489.40,1
73.118117,-36.666821,48427.6893,2908.89,3791.9268,2002051801008,578.88,3487.77,1
73.118011,-36.667105,48427.8016,2907.33,3791.9789,2002051801008,578.86,3486.19,1
73.117905,-36.667389,48427.9140,2905.84,3792.0311,2002051801008,578.85,3484.69,1
73.117799,-36.667673,48428.0263,2904.43,3792.0838,2002051801008,578.88,3483.30,1
73.117694,-36.667960,48428.1387,2903.12,3792.1384,2002051801008,578.93,3482.05,1
73.117588,-36.668246,48428.2511,2901.96,3792.1930,2002051801008,579.00,3480.95,1
73.117483,-36.668533,48428.3635,2900.89,3792.2477,2002051801008,579.09,3479.98,1
73.117378,-36.668819,48428.4759,2899.92,3792.3023,2002051801008,579.14,3479.06,1
73.117273,-36.669108,48428.5883,2899.01,3792.3592,2002051801008,579.12,3478.13,1
73.117168,-36.669397,48428.7007,2898.08,3792.4168,2002051801008,579.06,3477.14,1
73.117063,-36.669687,48428.8132,2897.08,3792.4744,2002051801008,578.98,3476.05,1
73.116958,-36.669976,48428.9256,2895.93,3792.5319,2002051801008,578.89,3474.82,1
73.116854,-36.670266,48429.0381,2894.60,3792.5912,2002051801008,578.80,3473.40,1
73.116750,-36.670558,48429.1507,2892.93,3792.6538,2002051801008,578.73,3471.66,1
73.116646,-36.670851,48429.2634,2890.75,3792.7164,2002051801008,578.72,3469.47,1
73.116542,-36.671143,48429.3760,2888.08,3792.7790,2002051801008,578.78,3466.85,1
73.116438,-36.671435,48429.4886,2885.06,3792.8417,2002051801008,578.84,3463.90,1
73.116334,-36.671730,48429.6011,2881.82,3792.8994,2002051801008,578.90,3460.72,1
73.116230,-36.672025,48429.7136,2878.45,3792.9565,2002051801008,578.96,3457.41,1
73.116127,-36.672319,48429.8261,2875.06,3793.0137,2002051801008,579.02,3454.08,1
73.116024,-36.672614,48429.9386,2871.76,3793.0708,2002051801008,579.07,3450.83,1
73.115920,-36.672910,48430.0511,2868.65,3793.1274,2002051801008,579.12,3447.77,1
73.115818,-36.673208,48430.1638,2865.67,3793.1833,2002051801008,579.18,3444.86,1
73.115715,-36.673506,48430.2765,2862.68,3793.2391,2002051801008,579.24,3441.92,1
73.115612,-36.673804,48430.3892,2859.62,3793.2950,2002051801008,579.30,3438.92,1
73.115509,-36.674102,48430.5018,2856.56,3793.3509,2002051801008,579.35,3435.90,1
73.115407,-36.674402,48430.6145,2853.54,3793.4063,2002051801008,579.41,3432.95,1
73.115305,-36.674703,48430.7272,2850.65,3793.4618,2002051801008,579.46,3430.11,1
73.115203,-36.675004,48430.8399,2847.93,3793.5172,2002051801008,579.51,3427.45,1
73.115101,-36.675304,48430.9525,2845.45,3793.5727,2002051801008,579.57,3425.02,1
73.114999,-36.675607,48431.0653,2843.26,3793.6279,2002051801008,579.63,3422.89,1
73.114898,-36.675910,48431.1781,2841.26,3793.6829,2002051801008,579.68,3420.94,1
73.114797,-36.676214,48431.2909,2839.27,3793.7380,2002051801008,579.74,3419.01,1
73.114695,-36.676518,48431.4037,2837.28,3793.7930,2002051801008,579.80,3417.08,1
73.114594,-36.676822,48431.5165,2835.39,3793.8480,2002051801008,579.85,3415.24,1
73.114494,-36.677129,48431.6294,2833.65,3793.9026,2002051801008,579.90,3413.56,1
73.114393,-36.677436,48431.7422,2832.15,3793.9572,2002051801008,579.96,3412.10,1
73.114293,-36.677743,48431.8551,2830.94,3794.0118,2002051801008,580.01,3410.95,1
73.114193,-36.678050,48431.9679,2830.11,3794.0665,2002051801008,580.07,3410.18,1
73.114093,-36.678359,48432.0807,2829.75,3794.1237,2002051801008,580.13,3409.88,1
73.113993,-36.678668,48432.1936,2829.99,3794.1819,2002051801008,580.19,3410.18,1
73.113893,-36.678978,48432.3064,2830.89,3794.2401,2002051801008,580.24,3411.13,1
73.113793,-36.679287,48432.4192,2832.29,3794.2983,2002051801008,580.29,3412.58,1
73.113694,-36.679598,48432.5321,2834.00,3794.3577,2002051801008,580.35,3414.36,1
73.113595,-36.679910,48432.6450,2835.84,3794.4201,2002051801008,580.42,3416.26,1
73.113496,-36.680223,48432.7580,2837.59,3794.4824,2002051801008,580.49,3418.08,1
73.113397,-36.680536,48432.8709,2839.07,3794.5448,2002051801008,580.55,3419.62,1
73.113298,-36.680848,48432.9839,2840.09,3794.6071,2002051801008,580.61,3420.69,1
73.113200,-36.681164,48433.0969,2840.44,3794.6693,2002051801008,580.67,3421.10,1
73.113102,-36.681480,48433.2099,2839.96,3794.7314,2002051801008,580.73,3420.69,1
73.113004,-36.681796,48433.3229,2838.70,3794.7936,2002051801008,580.79,3419.49,1
73.112906,-36.682112,48433.4358,2836.86,3794.8557,2002051801008,580.85,3417.72,1
73.112808,-36.682429,48433.5489,2834.66,3794.9184,2002051801008,580.92,3415.59,1
73.112711,-36.682748,48433.6621,2832.33,3794.9818,2002051801008,580.98,3413.32,1
73.112613,-36.683067,48433.7752,2830.08,3795.0451,2002051801008,581.04,3411.13,1
73.112516,-36.683385,48433.8884,2828.14,3795.1085,2002051801008,581.11,3409.25,1
73.112419,-36.683704,48434.0015,2826.72,3795.1718,2002051801008,581.18,3407.90,1
73.112322,-36.684026,48434.1145,2825.95,3795.2285,2002051801008,581.23,3407.18,1
73.112226,-36.684347,48434.2276,2825.56,3795.2853,2002051801008,581.28,3406.84,1
73.112129,-36.684669,48434.3406,2825.26,3795.3420,2002051801008,581.34,3406.61,1
73.112033,-36.684990,48434.4537,2825.03,3795.3987,2002051801008,581.40,3406.43,1
73.111937,-36.685313,48434.5668,2824.83,3795.4528,2002051801008,581.45,3406.29,1
73.111841,-36.685638,48434.6799,2824.64,3795.5051,2002051801008,581.51,3406.15,1
73.111745,-36.685962,48434.7931,2824.42,3795.5574,2002051801008,581.56,3405.98,1
73.111649,-36.686286,48434.9062,2824.15,3795.6097,2002051801008,581.61,3405.76,1
73.111554,-36.686611,48435.0194,2823.79,3795.6610,2002051801008,581.66,3405.45,1
73.111459,-36.686938,48435.1326,2823.18,3795.7079,2002051801008,581.71,3404.89,1
73.111364,-36.687265,48435.2459,2822.02,3795.7548,2002051801008,581.75,3403.77,1
73.111269,-36.687592,48435.3591,2820.23,3795.8017,2002051801008,581.80,3402.03,1
73.111174,-36.687919,48435.4724,2817.93,3795.8486,2002051801008,581.84,3399.77,1
73.111080,-36.688248,48435.5857,2815.21,3795.8989,2002051801008,581.90,3397.11,1
73.110986,-36.688578,48435.6990,2812.19,3795.9503,2002051801008,581.95,3394.14,1
73.110892,-36.688908,48435.8123,2808.96,3796.0018,2002051801008,581.96,3390.92,1
73.110798,-36.689238,48435.9256,2805.64,3796.0532,2002051801008,581.92,3387.56,1
73.110704,-36.689569,48436.0389,2802.37,3796.1054,2002051801008,581.85,3384.21,1
73.110611,-36.689902,48436.1521,2798.87,3796.1588,2002051801008,581.77,3380.64,1
73.110517,-36.690234,48436.2654,2794.72,3796.2123,2002051801008,581.70,3376.42,1
73.110424,-36.690567,48436.3786,2789.91,3796.2657,2002051801008,581.61,3371.52,1
73.110331,-36.690899,48436.4919,2784.73,3796.3192,2002051801008,581.53,3366.27,1
73.110238,-36.691234,48436.6054,2779.51,3796.3656,2002051801008,581.45,3360.96,1
73.110146,-36.691570,48436.7189,2774.55,3796.4114,2002051801008,581.42,3355.97,1
73.110053,-36.691906,48436.8324,2770.14,3796.4573,2002051801008,581.45,3351.60,1
73.109961,-36.692241,48436.9459,2766.61,3796.5032,2002051801008,581.50,3348.11,1
73.109869,-36.692578,48437.0594,2764.23,3796.5473,2002051801008,581.55,3345.78,1
73.109777,-36.692916,48437.1728,2762.71,3796.5900,2002051801008,581.62,3344.33,1
73.109686,-36.693254,48437.2862,2761.50,3796.6326,2002051801008,581.69,3343.19,1
73.109594,-36.693592,48437.3997,2760.45,3796.6753,2002051801008,581.72,3342.17,1
73.109503,-36.693930,48437.5131,2759.54,3796.7179,2002051801008,581.74,3341.28,1
73.109412,-36.694271,48437.6266,2758.73,3796.7606,2002051801008,581.76,3340.50,1
73.109321,-36.694611,48437.7401,2758.02,3796.8033,2002051801008,581.80,3339.82,1
73.109230,-36.694952,48437.8537,2757.39,3796.8460,2002051801008,581.84,3339.23,1
73.109139,-36.695293,48437.9672,2756.83,3796.8887,2002051801008,581.89,3338.72,1
73.109049,-36.695635,48438.0807,2756.33,3796.9372,2002051801008,581.93,3338.26,1
73.108959,-36.695978,48438.1942,2755.90,3796.9880,2002051801008,581.99,3337.89,1
73.108869,-36.696322,48438.3078,2755.57,3797.0389,2002051801008,582.04,3337.61,1
73.108779,-36.696665,48438.4213,2755.30,3797.0897,2002051801008,582.08,3337.39,1
73.108690,-36.697009,48438.5348,2755.06,3797.1408,2002051801008,582.14,3337.20,1
73.108601,-36.697355,48438.6484,2754.81,3797.1924,2002051801008,582.19,3337.00,1
73.108512,-36.697701,48438.7620,2754.54,3797.2439,2002051801008,582.24,3336.78,1
73.108423,-36.698047,48438.8755,2754.20,3797.2955,2002051801008,582.29,3336.50,1
73.108334,-36.698393,48438.9891,2753.77,3797.3471,2002051801008,582.35,3336.12,1
73.108245,-36.698741,48439.1028,2753.01,3797.3933,2002051801008,582.40,3335.41,1
73.108157,-36.699090,48439.2165,2751.16,3797.4390,2002051801008,582.44,3333.61,1
73.108069,-36.699438,48439.3301,2747.89,3797.4847,2002051801008,582.49,3330.38,1
73.107981,-36.699787,48439.4438,2743.57,3797.5304,2002051801008,582.53,3326.11,1
73.107893,-36.700137,48439.5575,2738.65,3797.5745,2002051801008,582.58,3321.23,1
73.107806,-36.700488,48439.6711,2733.54,3797.6170,2002051801008,582.62,3316.16,1
73.107718,-36.700839,48439.7848,2728.69,3797.6595,2002051801008,582.65,3311.34,1
73.107631,-36.701190,48439.8985,2724.51,3797.7020,2002051801008,582.70,3307.21,1
73.107544,-36.701542,48440.0122,2721.45,3797.7446,2002051801008,582.74,3304.19,1
73.107457,-36.701896,48440.1261,2719.67,3797.7874,2002051801008,582.79,3302.46,1
73.107371,-36.702250,48440.2400,2718.59,3797.8302,2002051801008,582.83,3301.42,1
73.107285,-36.702605,48440.3539,2717.63,3797.8731,2002051801008,582.87,3300.50,1
73.107198,-36.702959,48440.4678,2716.75,3797.9159,2002051801008,582.92,3299.66,1
73.107113,-36.703314,48440.5816,2715.97,3797.9632,2002051801008,582.97,3298.94,1
73.107027,-36.703671,48440.6953,2715.32,3798.0124,2002051801008,583.01,3298.33,1
73.106942,-36.704027,48440.8091,2714.79,3798.0615,2002051801008,583.06,3297.85,1
73.106856,-36.704383,48440.9229,2714.41,3798.1107,2002051801008,583.11,3297.52,1
73.106771,-36.704741,48441.0367,2714.19,3798.1607,2002051801008,583.16,3297.36,1
73.106686,-36.705100,48441.1506,2714.15,3798.2124,2002051801008,583.22,3297.36,1
73.106602,-36.705459,48441.2645,2714.26,3798.2641,2002051801008,583.27,3297.53,1
73.106517,-36.705818,48441.3784,2714.49,3798.3158,2002051801008,583.31,3297.80,1
73.106433,-36.706177,48441.4924,2714.81,3798.3675,2002051801008,583.37,3298.17,1
73.106349,-36.706538,48441.6063,2715.17,3798.4167,2002051801008,583.42,3298.59,1
73.106265,-36.706900,48441.7203,2715.55,3798.4657,2002051801008,583.46,3299.01,1
73.106182,-36.707261,48441.8343,2715.90,3798.5147,2002051801008,583.52,3299.41,1
73.106098,-36.707623,48441.9482,2716.19,3798.5637,2002051801008,583.57,3299.76,1
73.106015,-36.707986,48442.0622,2716.38,3798.6115,2002051801008,583.61,3299.99,1
73.105932,-36.708350,48442.1761,2716.49,3798.6582,2002051801008,583.66,3300.15,1
73.105849,-36.708714,48442.2901,2716.57,3798.7049,2002051801008,583.70,3300.27,1
73.105767,-36.709078,48442.4040,2716.64,3798.7517,2002051801008,583.75,3300.39,1
73.105684,-36.709442,48442.5180,2716.71,3798.7986,2002051801008,583.79,3300.50,1
73.105602,-36.709808,48442.6320,2716.77,3798.8470,2002051801008,583.85,3300.61,1
73.105520,-36.710174,48442.7461,2716.81,3798.8953,2002051801008,583.90,3300.71,1
73.105438,-36.710541,48442.8601,2716.85,3798.9437,2002051801008,583.94,3300.79,1
73.105357,-36.710907,48442.9742,2716.86,3798.9920,2002051801008,584.00,3300.86,1
73.105275,-36.711275,48443.0882,2716.85,3799.0453,2002051801008,584.05,3300.90,1
73.105194,-36.711644,48443.2022,2716.70,3799.1001,2002051801008,584.10,3300.80,1
73.105113,-36.712013,48443.3163,2716.28,3799.1548,2002051801008,584.15,3300.43,1
73.105032,-36.712382,48443.4303,2715.61,3799.2096,2002051801008,584.21,3299.81,1
73.104952,-36.712751,48443.5444,2714.76,3799.2665,2002051801008,584.27,3299.03,1
73.104872,-36.713123,48443.6585,2713.82,3799.3270,2002051801008,584.33,3298.14,1
73.104792,-36.713494,48443.7727,2712.84,3799.3875,2002051801008,584.39,3297.23,1
73.104712,-36.713866,48443.8868,2711.91,3799.4480,2002051801008,584.45,3296.36,1
73.104632,-36.714237,48444.0010,2711.10,3799.5085,2002051801008,584.51,3295.60,1
73.104553,-36.714611,48444.1152,2710.45,3799.5663,2002051801008,584.57,3295.02,1
73.104474,-36.714984,48444.2294,2709.90,3799.6241,2002051801008,584.63,3294.53,1
73.104395,-36.715358,48444.3435,2709.36,3799.6818,2002051801008,584.69,3294.04,1
73.104316,-36.715732,48444.4577,2708.81,3799.7396,2002051801008,584.75,3293.56,1
73.104238,-36.716107,48444.5719,2708.30,3799.7994,2002051801008,584.81,3293.10,1
73.104160,-36.716482,48444.6861,2707.84,3799.8604,2002051801008,584.87,3292.70,1
73.104082,-36.716858,48444.8003,2707.45,3799.9214,2002051801008,584.93,3292.37,1
73.104003,-36.717234,48444.9146,2707.16,3799.9824,2002051801008,584.99,3292.14,1
73.103925,-36.717610,48445.0288,2706.98,3800.0438,2002051801008,585.05,3292.03,1
73.103848,-36.717988,48445.1430,2706.93,3800.1066,2002051801008,585.11,3292.04,1
73.103771,-36.718365,48445.2571,2706.93,3800.1694,2002051801008,585.17,3292.10,1
73.103693,-36.718743,48445.3713,2706.94,3800.2322,2002051801008,585.23,3292.17,1
73.103616,-36.719120,48445.4855,2706.94,3800.2950,2002051801008,585.30,3292.24,1
73.103539,-36.719499,48445.5998,2706.95,3800.3653,2002051801008,585.37,3292.31,1
73.103463,-36.719879,48445.7141,2706.96,3800.4366,2002051801008,585.44,3292.39,1
73.103386,-36.720258,48445.8284,2706.96,3800.5079,2002051801008,585.50,3292.47,1
73.103309,-36.720638,48445.9428,2706.96,3800.5793,2002051801008,585.58,3292.54,1
73.103233,-36.721018,48446.0570,2706.96,3800.6581,2002051801008,585.66,3292.62,1
73.103157,-36.721399,48446.1713,2706.92,3800.7445,2002051801008,585.75,3292.67,1
73.103081,-36.721780,48446.2856,2706.76,3800.8309,2002051801008,585.83,3292.60,1
73.103005,-36.722160,48446.3998,2706.46,3800.9173,2002051801008,585.91,3292.38,1
73.102929,-36.722541,48446.5141,2706.03,3801.0042,2002051801008,586.00,3292.04,1
73.102853,-36.722923,48446.6284,2705.50,3801.0947,2002051801008,586.09,3291.60,1
73.102777,-36.723305,48446.7427,2704.90,3801.1852,2002051801008,586.18,3291.09,1
73.102702,-36.723686,48446.8570,2704.26,3801.2757,2002051801008,586.27,3290.53,1
73.102626,-36.724068,48446.9712,2703.59,3801.3662,2002051801008,586.36,3289.95,1
73.102551,-36.724450,48447.0856,2702.92,3801.4472,2002051801008,586.45,3289.37,1
73.102475,-36.724833,48447.1999,2702.16,3801.5249,2002051801008,586.52,3288.68,1
73.102400,-36.725216,48447.3143,2701.17,3801.6027,2002051801008,586.60,3287.76,1
73.102325,-36.725598,48447.4286,2699.98,3801.6805,2002051801008,586.68,3286.66,1
73.102250,-36.725981,48447.5429,2698.72,3801.7547,2002051801008,586.75,3285.47,1
73.102175,-36.726364,48447.6572,2697.48,3801.8230,2002051801008,586.82,3284.30,1
73.102099,-36.726746,48447.7715,2696.36,3801.8913,2002051801008,586.89,3283.25,1
73.102024,-36.727129,48447.8857,2695.48,3801.9597,2002051801008,586.96,3282.44,1
73.101949,-36.727512,48448.0000,2694.94,3802.0280,2002051801008,587.02,3281.97,1
73.101874,-36.727895,48448.1143,2695.10,3802.0874,2002051801008,587.08,3282.18,1
73.101799,-36.728278,48448.2286,2696.51,3802.1469,2002051801008,587.14,3283.65,1
73.101724,-36.728661,48448.3429,2699.23,3802.2063,2002051801008,587.20,3286.43,1
73.101649,-36.729045,48448.4572,2702.79,3802.2658,2002051801008,587.26,3290.06,1
73.101574,-36.729428,48448.5715,2706.72,3802.3085,2002051801008,587.31,3294.02,1
73.101499,-36.729811,48448.6858,2710.52,3802.3411,2002051801008,587.34,3297.86,1
73.101424,-36.730194,48448.8001,2713.73,3802.3738,2002051801008,587.37,3301.10,1
73.101349,-36.730578,48448.9143,2715.89,3802.4065,2002051801008,587.41,3303.30,1
73.101274,-36.730961,48449.0286,2716.68,3802.4287,2002051801008,587.43,3304.11,1
73.101199,-36.731344,48449.1428,2716.49,3802.4193,2002051801008,587.42,3303.91,1
73.101124,-36.731727,48449.2569,2715.87,3802.4099,2002051801008,587.41,3303.28,1
73.101049,-36.732110,48449.3711,2714.93,3802.4006,2002051801008,587.41,3302.34,1
73.100974,-36.732492,48449.4852,2713.75,3802.3912,2002051801008,587.39,3301.14,1
73.100899,-36.732875,48449.5994,2712.41,3802.3725,2002051801008,587.38,3299.79,1
73.100823,-36.733258,48449.7136,2711.00,3802.3524,2002051801008,587.35,3298.35,1
73.100748,-36.733641,48449.8277,2709.56,3802.3323,2002051801008,587.33,3296.89,1
73.100673,-36.734024,48449.9419,2708.20,3802.3122,2002051801008,587.32,3295.51,1
73.100598,-36.734407,48450.0560,2706.85,3802.2886,2002051801008,587.30,3294.15,1
73.100523,-36.734789,48450.1700,2705.34,3802.2612,2002051801008,587.27,3292.61,1
73.100448,-36.735172,48450.2841,2703.59,3802.2338,2002051801008,587.23,3290.83,1
73.100372,-36.735554,48450.3981,2701.72,3802.2064,2002051801008,587.20,3288.93,1
73.100297,-36.735937,48450.5122,2699.88,3802.1757,2002051801008,587.17,3287.04,1
73.100222,-36.736319,48450.6263,2698.19,3802.1163,2002051801008,587.11,3285.30,1
73.100146,-36.736702,48450.7404,2696.77,3802.0570,2002051801008,587.05,3283.82,1
73.100071,-36.737084,48450.8545,2695.75,3801.9977,2002051801008,587.00,3282.75,1
73.099996,-36.737467,48450.9686,2695.24,3801.9384,2002051801008,586.96,3282.20,1
73.099920,-36.737849,48451.0825,2695.33,3801.8563,2002051801008,586.88,3282.21,1
73.099845,-36.738231,48451.1965,2695.93,3801.7656,2002051801008,586.78,3282.71,1
73.099770,-36.738613,48451.3104,2696.93,3801.6749,2002051801008,586.68,3283.60,1
73.099694,-36.738995,48451.4243,2698.25,3801.5842,2002051801008,586.59,3284.84,1
73.099619,-36.739377,48451.5383,2699.83,3801.4854,2002051801008,586.48,3286.32,1
73.099543,-36.739760,48451.6521,2701.60,3801.3703,2002051801008,586.37,3287.97,1
73.099468,-36.740142,48451.7660,2703.45,3801.2553,2002051801008,586.26,3289.71,1
73.099392,-36.740524,48451.8799,2705.32,3801.1403,2002051801008,586.16,3291.49,1
73.099317,-36.740906,48451.9938,2707.15,3801.0253,2002051801008,586.06,3293.21,1
73.099242,-36.741288,48452.1077,2709.15,3800.8992,2002051801008,585.94,3295.09,1
73.099166,-36.741670,48452.2217,2711.56,3800.7725,2002051801008,585.79,3297.34,1
73.099091,-36.742053,48452.3356,2714.26,3800.6458,2002051801008,585.64,3299.91,1
73.099015,-36.742435,48452.4495,2717.11,3800.5191,2002051801008,585.52,3302.62,1
